LOCATION,\sITEM NO,ITEM DESCRIPTION,PACK,SIZE,ITEM WGT,WEEKLY MVMT,ITEM COST,CASES DAMAGED,COLOR_CASES DAMAGED,LINK_
A1Y-11-L-666-0-0,834084,CHERRIES MARA MED WH N/STM,4,GALLON,37.6,5.6,50.9,0,green,http://yourURL?LOCATION=
A1Y-11-L-666-0-84,833685,VANILLA 3 STAR,4,128 OZ,35,8.4,90.75,0,green,http://yourURL?LOCATION=
A1Y-12-L-726-0-0,868987,PARM ROMANO ASIAGO SHRED,12,5 OZ,3.75,0,20.2,0,green,http://yourURL?LOCATION=
A1Y-12-L-726-0-84,764805,KOMBUCHA GROWLER CHERRY COLA,6,64 OZ,24,6.2,45,0,green,http://yourURL?LOCATION=
A1Y-14-L-846-0-60,554879,PEPPER RINGS HOT BANANA,4,128 OZ,32,2.6,18.74,0,green,http://yourURL?LOCATION=
A1Y-14-L-846-0-84,233400,BBQ SAUCE,4,128 OZ,40,6.6,26.17,0,green,http://yourURL?LOCATION=
A1Y-15-L-894-0-84,628539,TURKEY BRST OVEN RST,2,10#,18,20.2,1.99,0,green,http://yourURL?LOCATION=
A1Y-16-L-954-0-0,582844,BOX WINDOW OCCASIONS,50,26X18X5,29,1,84.06,0,green,http://yourURL?LOCATION=
A1Y-16-L-954-0-84,785200,CONT SANDWICH WEDGE CLR W/LIDS,250,7X3X3.5,8,45.8,34.39,0,green,http://yourURL?LOCATION=
A1Y-17-L-1014-0-0,828806,COLBY JACK MINI HORN*,2,6#,11.95,132.8,2.1775,0,green,http://yourURL?LOCATION=
A1Y-17-L-1014-0-60,576299,LID PORTION CUP 2 OZ,25,100 CT,8.6,38.2,20.83,0,green,http://yourURL?LOCATION=
A2-100-L-408-1914-0,738400,WATER CHESTNUTS SLICED,6,#10 CAN,39.6,8.8,35.12,0,green,http://yourURL?LOCATION=
A2-100-L-408-1914-60,909314,WINGS FRESH JUMBO 1ST&2ND JNT,2,10#,20,156,2.6175,1,red,http://yourURL?LOCATION=
A2-104-L-408-1962-0,472735,POTATO CHIP SOUR CRM & CHEDDAR,20,4.25 OZ,7,119.6,13,0,green,http://yourURL?LOCATION=
A2-104-R-228-1962-0,367743,OIL CANOLA CLEAR FRY NH,1,35#,35,147.4,20.07,0,green,http://yourURL?LOCATION=
A2-108-L-408-2022-0,432887,"WRAP ANCIENT GRAIN 8""",6,8CT,5.4,92.2,11.92,0,green,http://yourURL?LOCATION=
A2-108-L-408-2022-60,909307,WINGS FRESH RAW,2,10#,20,131.2,2.6475,0,green,http://yourURL?LOCATION=
A2-112-L-408-2082-0,624700,BOX BAKERY WHITE LOCK CORNER,250,10X10X2,55,9.2,39.97,0,green,http://yourURL?LOCATION=
A2-112-L-408-2082-60,944615,CHICKEN FRESH WHOLE WINGS,1,40#,40,44.4,2,0,green,http://yourURL?LOCATION=
A2-112-R-228-2082-60,365715,PUMPKIN SHELLED PEPITA ORGANIC,2,27.5#,55,24,100.3,0,green,http://yourURL?LOCATION=
A2-117-R-228-2142-0,21800,#1219 SHORTBREAD WREATHS,1,5#,5,0,13.8,0,green,http://yourURL?LOCATION=
A2-117-R-228-2142-60,934542,CHICKEN GIZZARDS,8,5#,40,3,0.73,2,red,http://yourURL?LOCATION=
A2-121-L-408-2190-60,940513,ROLLS SALAMI & PROVOLONE,9,1.5 OZ,0.84,11.8,6.4947,0,green,http://yourURL?LOCATION=
A2-121-R-228-2190-60,671413,PRETZEL SPLITS SPROUTED GRAIN,12,8 OZ,6,3.2,25.8,0,green,http://yourURL?LOCATION=
A2-125-L-408-2250-60,928627,SHORTENING AP SOY/PALM NH,1,50#,50,3.6,27.57,0,green,http://yourURL?LOCATION=
A2-125-R-228-2250-0,822499,BOX MEAL RED CHECK SMALL,100,EA,20,0,26.75,0,green,http://yourURL?LOCATION=
A2-125-R-228-2250-60,934528,CHICKEN FRESH 8PC SM CUT,18,2.5-2.7,50,121.6,1.07,0,green,http://yourURL?LOCATION=
A2-129-R-228-2310-60,764630,COCONUT WATER,12,9.5 OZ,7.125,58.4,13.44,0,green,http://yourURL?LOCATION=
A2-134-L-408-2370-60,124239,CHEESE BAR SHIPPER ASST.,72,8 OZ,36,35,136.8,0,green,http://yourURL?LOCATION=
A2-134-R-228-2370-60,766103,CHICKEN FRESH TENDERLOIN BRST,1,40#,40,328,2.3575,2,red,http://yourURL?LOCATION=
A2-138-L-408-2418-0,619800,CHEESE SAUCE NACHO,6,106 OZ,38,21,50.43,0,green,http://yourURL?LOCATION=
A2-138-L-408-2418-60,660800,OLIVES GREEN PITTED SICILIAN,1,5 GAL,46,20,61.48,0,green,http://yourURL?LOCATION=
A2-138-R-228-2418-60,833209,OIL VEGETABLE SALAD 100% SOY,1,35#,37,26.2,17.38,0,green,http://yourURL?LOCATION=
A2-143-R-228-2478-60,402338,DRINK ARNOLD PALMER STRAWBERRY,24,23 OZ,40.38,15.2,14.99,0,green,http://yourURL?LOCATION=
A2-148-L-408-2538-60,848900,FILM PALLET HAND WRAP,4,16X1500,31,36.6,32.8,0,green,http://yourURL?LOCATION=
A2-148-R-228-2538-60,639130,NUT SNAX KRI KRI-ORIGINAL,2,22#,44,1.6,48,0,green,http://yourURL?LOCATION=
A2-14-R-228-714-60,273103,AMERICAN CHEESE YELLOW*,2,5#,10,22.4,1.7413,0,green,http://yourURL?LOCATION=
A2-157-R-228-2646-60,851613,PIE FILLING PPK-LEMON/LIME,72,7.5 OZ,33.75,0,72,0,green,http://yourURL?LOCATION=
A2-162-L-408-2706-0,101864,CANDY CORN JUJU'S,1,30#,30,0,31.7,0,green,http://yourURL?LOCATION=
A2-162-L-408-2706-60,530348,BBQ SAUCE SWEET/BOLD,4,128 OZ,32,12.8,28.14,0,green,http://yourURL?LOCATION=
A2-162-R-228-2706-0,632568,MAYONNAISE REAL,4,128 OZ,32,5,36.07,0,green,http://yourURL?LOCATION=
A2-167-L-408-2766-0,364917,BAGS MIX POWER,12,12 OZ,9,20,27.91,0,green,http://yourURL?LOCATION=
A2-167-L-408-2766-60,539494,COOKIE CHRISTMAS TREE,24,1.8 OZ,2.7,0,22.8,0,green,http://yourURL?LOCATION=
A2-167-R-228-2766-60,764735,KOMBUCHA KEG ORIGINAL,1,640 OZ,40,2.8,46,0,green,http://yourURL?LOCATION=
A2-17-L-408-774-60,909825,SACKS KRAFT-DICKS MARKET,400,1/6 70#,50.84,10,33.1,2,red,http://yourURL?LOCATION=
A2-17-R-228-774-60,640503,TOMATO PUREE SAPORITO SPR HVY,6,#10 CAN,46,5.8,25.57,0,green,http://yourURL?LOCATION=
A2-188-L-408-3018-0,825285,BBQ SAUCE ORIGINAL,12,37 OZ,27.75,8,32.42,0,green,http://yourURL?LOCATION=
A2-188-R-228-3018-0,393634,CHIA SEEDS DARK,1,10#,10,34.4,14,0,green,http://yourURL?LOCATION=
A2-188-R-228-3018-48,962500,SACKS HAND UP-VALUMARKET,300,1/6-70#,47,14.2,30,0,green,http://yourURL?LOCATION=
A2-191-L-408-3078-0,838011,BASE BUTTER PECAN CONCENTRATE,1,55#,55,0.8,79.75,0,green,http://yourURL?LOCATION=
A2-191-L-408-3078-48,524636,MILK ORGANIC CHOC 2% RED FAT,12,32 OZ,24,15.4,26.88,0,green,http://yourURL?LOCATION=
A2-191-L-408-3078-84,764721,KOMBUCHA KEG OUT WEST,1,640 OZ,55,0,46,0,green,http://yourURL?LOCATION=
A2-191-R-228-3078-48,831662,VARIEGATE MARSHMALLOW CRINKLE,1,27#,27,7,32.94,0,green,http://yourURL?LOCATION=
A2-191-R-228-3078-84,838361,FUDGE HOT MEADOWS,6,#10 CAN,43,14.4,45.7,0,green,http://yourURL?LOCATION=
A2-195-L-408-3138-0,364768,TUB LG MIX CAJUN PERSUASION,12,10 OZ,9.2,35.2,25.17,0,green,http://yourURL?LOCATION=
A2-195-L-408-3138-48,601526,TEA HIBISCUS APPLE UNSWEETENED,12,13.5 OZ,19,16.2,16.2,0,green,http://yourURL?LOCATION=
A2-195-R-228-3138-84,452335,BEANS DRY PINTO,1,50#,50,5,25.15,0,green,http://yourURL?LOCATION=
A2-199-L-408-3198-0,639759,PASTA SAUCE ROASTED RED PEPPER,12,24 OZ,18,16,11.53,0,green,http://yourURL?LOCATION=
A2-199-L-408-3198-48,831235,REESES PIECES MINI,1,25#,25,3.4,69.25,0,green,http://yourURL?LOCATION=
A2-199-L-408-3198-84,100413,OIL CANOLA SALAD,3,128 OZ,23.1,3.8,32.5,0,green,http://yourURL?LOCATION=
A2-199-R-228-3198-0,101308,PEZ FLOOR SHIPPER CHICAGO CUBS,1,36CT,3,0,39.29,0,green,http://yourURL?LOCATION=
A2-199-R-228-3198-48,250200,DRINK JUICE GRAPEADE,24,23.5 OZ,41.18,13.6,14.99,2,red,http://yourURL?LOCATION=
A2-1-L-408-390-60,642887,CHEDDAR 300# MAMMOTH*,1,300#,300,0,2.73,0,green,http://yourURL?LOCATION=
A2-1-R-228-390-60,464099,SACKS HANDLE UP-SAUTTERS MKT,300,1/6-70#,47,17.4,36.76,0,green,http://yourURL?LOCATION=
A2-202-L-408-3246-0,675248,PEANUTS I/S FANCY R/NS,1,25#,25,79.6,19.5,0,green,http://yourURL?LOCATION=
A2-202-L-408-3246-84,601543,SAUERKRAUT FANCY,6,#10 CAN,39,14.8,21,0,green,http://yourURL?LOCATION=
A2-202-R-228-3246-0,672263,PITTED DATES (ROUND CONTAINER),12,28 OZ,21,22.2,39.81,0,green,http://yourURL?LOCATION=
A2-202-R-228-3246-48,916924,T-SACK-THANK YOU .75MIL,1000,13X8X22,19.52,293.2,20.57,0,green,http://yourURL?LOCATION=
A2-202-R-228-3246-84,731500,BEANS & PORK 112 OZ,6,#10 CAN,42,22.4,21.35,0,green,http://yourURL?LOCATION=
A2-206-L-408-3306-0,242514,CHICKEN BREAST OVEN STUFFER,12,2.5-3#,35,60.6,1.48,6,red,http://yourURL?LOCATION=
A2-206-L-408-3306-84,253500,PICKLES REF DELI WHOLE DILL,1,5 GAL,45.6,34.4,17.5,0,green,http://yourURL?LOCATION=
A2-209-L-408-3366-0,249214,CORNED BEEF,2,7.5#,15,44.6,4.29,0,green,http://yourURL?LOCATION=
A2-209-L-408-3366-48,864261,OIL CANOLA SOY POUR N FRY NH,1,35#,35,255,24.21,0,green,http://yourURL?LOCATION=
A2-209-L-408-3366-84,765025,BREADING SPICY MED GREEN LABEL,1,50#,50.9,16.4,50.31,0,green,http://yourURL?LOCATION=
A2-209-R-228-3366-0,441319,TUB MELLOW CREME PUMPKINS,12,13 OZ,9.75,0,19.49,0,green,http://yourURL?LOCATION=
A2-209-R-228-3366-48,473103,SEASONING PIZZA SAUCE,18,15.5 OZ,20,6.7,31.55,0,green,http://yourURL?LOCATION=
A2-209-R-228-3366-84,764616,COCONUT WATER W/ALOE,12,9.5 OZ,7.125,15.8,13.44,0,green,http://yourURL?LOCATION=
A2-20-L-408-822-0,886019,CALABRESE SALAME,12,8 OZ,6,11.8,43.98,0,green,http://yourURL?LOCATION=
A2-20-L-408-822-60,125736,MOZZARELLA LOAF 3%*,10,6#,60,14.2,1.6781,0,green,http://yourURL?LOCATION=
A2-20-R-228-822-60,642904,CHEDDAR 150# MAMMOTH*,1,150#,150,0,2.67,0,green,http://yourURL?LOCATION=
A2-213-L-408-3426-0,730743,DRSG PPK-BLUSH/12POPPY,30,SHIPPER,52.15,6,57.6,0,green,http://yourURL?LOCATION=
A2-213-L-408-3426-48,240202,MICRO LID DOME CL262-169,500,16 OZ,8,2.2,46.76,0,green,http://yourURL?LOCATION=
A2-213-L-408-3426-84,553541,TUB LG DRIED KIWI SLICES,12,11 OZ,8.25,81,29.39,0,green,http://yourURL?LOCATION=
A2-213-R-228-3426-0,720600,TOMATO PASTE,6,#10 CAN,47.1,15.4,27.62,0,green,http://yourURL?LOCATION=
A2-213-R-228-3426-48,838522,APPLESAUCE SWEETENED,6,#10,48,18.4,23.05,0,green,http://yourURL?LOCATION=
A2-216-L-408-3474-0,579716,COTTAGE CHEESE,4,5#,20,39.8,28.408,0,green,http://yourURL?LOCATION=
A2-216-L-408-3474-48,836730,BLACK CHERRIES WHOLE,1,5 GAL,50,1.4,66.86,0,green,http://yourURL?LOCATION=
A2-216-R-228-3474-0,230682,TUB CANDY CORN,12,15 OZ,11.25,0,21.52,0,green,http://yourURL?LOCATION=
A2-216-R-228-3474-48,379603,TURKEY BREAST OVEN ROASTED,2,8.5#,17,94.2,3.19,0,green,http://yourURL?LOCATION=
A2-216-R-228-3474-72,510152,LOAF HAM & CHEESE,2,4-5#,10,35.4,2.46,0,green,http://yourURL?LOCATION=
A2-219-L-408-3534-72,841141,SHIPPER BREAKFAST,84,VARIES,18,0.4,81.5,0,green,http://yourURL?LOCATION=
A2-219-R-228-3534-0,833216,OIL CANOLA FRYING,1,35#,37,54.2,17.64,0,green,http://yourURL?LOCATION=
A2-219-R-228-3534-48,242614,WINGS UC JUMBO ROASTER FRESH,5,10#,50,18.2,1.95,3,red,http://yourURL?LOCATION=
A2-23-L-408-882-60,796700,SACKS KRAFT-TOMS FOOD CENTERS,400,1/6-70#,56,17.8,31.26,0,green,http://yourURL?LOCATION=
A2-23-R-228-882-60,720400,TOMATO DICED 102 OZ,6,#10 CAN,45,6.8,19.95,0,green,http://yourURL?LOCATION=
A2-27-L-408-942-60,436185,PEACHES SLICED IN LIGHT SYRUP,6,#10 TIN,45,6,31.9,1,red,http://yourURL?LOCATION=
A2-27-R-228-942-60,213400,SALAMI HARD OLD FASHIONED,6,6#,36,325.8,2.27,0,green,http://yourURL?LOCATION=
A2-32-L-408-1002-0,829632,CUP COLD 16OZ JAZZ,20,50 CT,26,0.8,53.297,0,green,http://yourURL?LOCATION=
A2-32-R-228-1002-0,830300,DIP RANCH,1,5#,5,48.6,2.58,0,green,http://yourURL?LOCATION=
A2-32-R-228-1002-60,203602,BRAZIL NUTS WHOLE RAW,1,44#,44,11.2,374,0,green,http://yourURL?LOCATION=
A2-36-L-408-1050-60,140939,MOZZARELLA LOAF- PART SKIM*,8,6.5#,52,84.4,1.957,0,green,http://yourURL?LOCATION=
A2-3-L-408-450-60,714583,PUMPKIN SHELLED PEPITA NATURAL,1,55#,55,35.8,82.5,0,green,http://yourURL?LOCATION=
A2-3-R-228-450-60,104800,FETA CHEESE IN BRINE,1,30#,30,50.8,1.99,0,green,http://yourURL?LOCATION=
A2-40-L-408-1110-60,375155,APPLE CIDER 100% PURE,9,64 OZ,36,49.6,14.87,0,green,http://yourURL?LOCATION=
A2-44-R-228-1170-60,232722,TOMATO PUREE,12,28 OZ,21,54.6,9.73,0,green,http://yourURL?LOCATION=
A2-49-L-408-1230-60,908572,ICING DOUBLE DUTCH FUDGE,1,35#,35,23.6,48.44,0,green,http://yourURL?LOCATION=
A2-49-R-228-1230-60,385600,HAM 35%,4,13#,52,129.6,1.24,0,green,http://yourURL?LOCATION=
A2-4-L-408-498-0,441387,TUB GUMMI PUMPKINS HALLOWEEN,12,13 OZ,9.75,8,21.86,0,green,http://yourURL?LOCATION=
A2-4-L-408-498-60,675918,CHICKEN FRESH DRUMS & THIGHS,96,CT,40,398.6,0.5,0,green,http://yourURL?LOCATION=
A2-4-R-228-498-60,235303,SWISS LORRAINE REDUCE FAT,2,5#,14,74.6,3.05,0,green,http://yourURL?LOCATION=
A2-53-L-408-1278-60,100424,MARGARINE BAKERS ZERO TRANS,1,50#,50,15.8,29.66,0,green,http://yourURL?LOCATION=
A2-53-R-228-1278-0,441166,TUB GUMMI WORMS HALLOWEEN,12,12 OZ,9,8,20.66,0,green,http://yourURL?LOCATION=
A2-53-R-228-1278-60,514100,SAUCE HEAVENLY HORSERADISH,12,8 OZ,6,24.2,17.1,0,green,http://yourURL?LOCATION=
A2-57-L-408-1338-60,382756,SACKS HANDLE UP-STANDARD MKT,300,1/6-70#,47,53.2,36.76,0,green,http://yourURL?LOCATION=
A2-57-R-228-1338-60,502100,BEANS RED KIDNEY,24,19 OZ,35.1,5.8,21.56,0,green,http://yourURL?LOCATION=
A2-61-L-408-1398-60,391339,PUNCH TROPICAL,6,128 OZ,51,7.6,9.12,0,green,http://yourURL?LOCATION=
A2-66-L-408-1458-0,945392,SHORTENING ALL PURPOSE,1,50#,50,1,36.74,0,green,http://yourURL?LOCATION=
A2-66-L-408-1458-60,265800,PICKLES WHOLE WITH BARREL,1,2.5 GAL,22.5,22.2,11.81,1,red,http://yourURL?LOCATION=
A2-66-R-228-1458-60,596324,SACKS KRAFT RANDAZZO,300,12X7X17,52,4.2,31.6,0,green,http://yourURL?LOCATION=
A2-70-R-228-1506-0,429103,MARSHMALLOW EGG CRATE,20,5 OZ.,8.5,0,16.1,0,green,http://yourURL?LOCATION=
A2-70-R-228-1506-60,875515,T-SACK BUSCHS,1000,12X7X20,18,275.2,14.02,1,red,http://yourURL?LOCATION=
A2-74-L-408-1566-60,837171,SHORTENING CAKE/ICING,1,50#,50,7.4,40.3,0,green,http://yourURL?LOCATION=
A2-74-R-228-1566-60,766303,CHICKEN FRESH THIGHS & DRUMS,1,40#,50.9,57.6,1.16,2,red,http://yourURL?LOCATION=
A2-78-L-408-1626-0,601662,CARROTS SLICED MEDIUM,6,#10 CAN,39,16.8,19.25,0,green,http://yourURL?LOCATION=
A2-78-L-408-1626-60,833195,SHORTENING PREMIUM CLEAR Z.T.,1,35#,37,35.4,34.5,0,green,http://yourURL?LOCATION=
A2-78-R-228-1626-60,675986,CHICKEN FRESH 8PC CUT,12,3.2-3.6,40,3005,0.9147,11,red,http://yourURL?LOCATION=
A2-83-L-408-1686-0,655841,COOKIE MINT GF,12,7 OZ,5.25,12,28.8,0,green,http://yourURL?LOCATION=
A2-83-R-228-1686-0,21600,#1221 CHERY SNOWFLAKE COOKIE,1,5#,5,0,13.8,0,green,http://yourURL?LOCATION=
A2-87-L-408-1734-0,858826,POTATOES WHOLE WHITE 90/110 CT,6,102 OZ,47,8,27.119,0,green,http://yourURL?LOCATION=
A2-8-L-408-606-60,834574,HAM CHOPPED,4,10#,40,154.6,1.92,0,green,http://yourURL?LOCATION=
A2-8-R-228-606-60,863303,CORN WHOLE KERNEL GOLDEN YELL,6,#10 CAN,46.75,105.4,21.9623,0,green,http://yourURL?LOCATION=
A2-91-L-408-1794-0,836926,TRAY CAKE FULL CORRUGATED,50,18X26,40,3.6,114.01,0,green,http://yourURL?LOCATION=
A2-95-L-408-1854-0,963357,SACKS HAND DN-NEIMANS MKTS,300,1/7-70#,38,15.2,31.31,0,green,http://yourURL?LOCATION=
A2-95-L-408-1854-60,645437,SPICED LUNCHEON LOAF PP,12,5 OZ.,3.75,14.4,7.56,0,green,http://yourURL?LOCATION=
A3-101-L-636-1926-0,577800,ROAST BEEF FLAT-FULLY COOKED,2,7#,14,145.4,3.52,0,green,http://yourURL?LOCATION=
A3-101-L-636-1926-60,454038,GEMS COCOA,1,30#,31.2,37.4,50.25,0,green,http://yourURL?LOCATION=
A3-101-R-456-1926-0,291547,TEA ARNOLD PALMER SOUTHERN,24,23.5 OZ,35.25,12,14.99,0,green,http://yourURL?LOCATION=
A3-105-L-636-1986-0,416873,LEMONADE WITH RASPBERRY,6,59 OZ,25.65,81.4,12.19,0,green,http://yourURL?LOCATION=
A3-105-L-636-1986-60,703300,LARD (DEODORIZED),1,50#,51.6,8,31.38,2,red,http://yourURL?LOCATION=
A3-105-R-456-1986-0,238903,BEANS DRY BLACK POLISHED,1,50#,50,10.6,26.65,1,red,http://yourURL?LOCATION=
A3-109-L-636-2046-0,126136,MOZZARELLA PART SKIM SHRED*,6,5#,30,83.6,1.9735,0,green,http://yourURL?LOCATION=
A3-109-L-636-2046-60,284632,DIP FRUIT,2,4.5#,9,38.4,1.995,0,green,http://yourURL?LOCATION=
A3-109-R-456-2046-0,291513,TEA ARNOLD PALMER ZERO,24,23.5 OZ,35.25,20.4,14.99,0,green,http://yourURL?LOCATION=
A3-113-L-636-2094-0,914312,COFFEE COLD BREW STRAIGHT,12,16 OZ,12.75,69.8,24,0,green,http://yourURL?LOCATION=
A3-113-L-636-2094-60,524534,MILK ORGANIC FAT FREE SKIM,12,32 OZ,24,8.4,25.32,0,green,http://yourURL?LOCATION=
A3-113-R-456-2094-0,291530,TEA ARNOLD PALMER PEACH TEA,24,23.5 OZ,35.25,7.6,14.99,0,green,http://yourURL?LOCATION=
A3-118-L-636-2154-0,358647,MILK LACTOSE FREE 1% LF CHOC,6,64 OZ,24,23.4,18.18,0,green,http://yourURL?LOCATION=
A3-122-L-636-2214-0,384003,BOWL SQUARE CLEAR PET #19064,150,64 OZ,15.9,3.8,57.69,10,red,http://yourURL?LOCATION=
A3-122-L-636-2214-60,428803,CANDY CORN BUNNY PATCH,24,6 OZ.,11,0,16.58,0,green,http://yourURL?LOCATION=
A3-122-R-456-2214-0,617400,MAYONNAISE,4,128 OZ,32,16.4,41.26,0,green,http://yourURL?LOCATION=
A3-122-R-456-2214-60,612700,DRESSING DIJON HONEY MUSTARD,4,GALLON,34.56,12.4,38.27,0,green,http://yourURL?LOCATION=
A3-12-L-636-678-0,907718,DOUGH COOKIE EDIBLE CHOC CHIP,32,3.5 OZ,7,160.2,35.2,0,green,http://yourURL?LOCATION=
A3-12-L-636-678-60,837300,CUPS DELI SQUARE CLEAR #SD32,500,32 oz,23,22.6,47.94,0,green,http://yourURL?LOCATION=
A3-12-R-456-678-0,284700,HAM COOKED 10% WATER ADDED,4,13#,52,13.4,1.69,0,green,http://yourURL?LOCATION=
A3-130-L-636-2322-0,885000,SHORTENING DEEP FRYING PRINTS,5,5#,25.8,20.2,25.9,0,green,http://yourURL?LOCATION=
A3-130-L-636-2322-60,838500,CUPS DELI/SOUP CLEAR W/LID,250,16 OZ,23,15.4,35.18,0,green,http://yourURL?LOCATION=
A3-130-R-456-2322-0,801128,LID CLEAR DOME PIZZA PAN #H82,50,"13""DIA",6.3,2.2,20.38,0,green,http://yourURL?LOCATION=
A3-135-L-636-2382-0,564892,FCB WATERMELON JOLLY RANCHER,1,3 GAL,34,229.2,42.1,0,green,http://yourURL?LOCATION=
A3-135-L-636-2382-60,370055,MILKSHAKE COOKIES N' CREAM,12,12 OZ,9,73.8,11.88,0,green,http://yourURL?LOCATION=
A3-135-R-456-2382-60,359562,YOGURT ORIG KEY LIME PIE,12,6 OZ,4.5,38.6,6.41,0,green,http://yourURL?LOCATION=
A3-140-L-636-2442-0,281203,SACKS KRAFT-FRANKS PIGGLY WIG,300,1/7-70#,56,7.4,31.31,0,green,http://yourURL?LOCATION=
A3-140-L-636-2442-60,574500,GRAVY RTE TURKEY,12,50 OZ,37.5,14,34.8,0,green,http://yourURL?LOCATION=
A3-140-R-456-2442-0,648072,ICING CHOC BUTTRCREME ZTF,1,30#,30,38.6,46.95,0,green,http://yourURL?LOCATION=
A3-140-R-456-2442-60,754798,WRAP TEFF IVORY GF,10,6 CT,10.35,7.4,27.5,0,green,http://yourURL?LOCATION=
A3-145-L-636-2502-0,568734,NOODLES & CHICKEN GRAVY,6,16 OZ,6,0,15.6,0,green,http://yourURL?LOCATION=
A3-145-L-636-2502-60,532507,COFFEE ICED FRENCH VANILLA,2,6 LITER,28,15.8,36.86,0,green,http://yourURL?LOCATION=
A3-145-R-456-2502-0,926975,ROAST BEEF ANGUS ABF,2,6#,12,2,6.74,0,green,http://yourURL?LOCATION=
A3-149-L-636-2550-0,563651,GREEN BEAN CASSEROLE HPP,6,16 OZ,6,0,17.8,0,green,http://yourURL?LOCATION=
A3-149-L-636-2550-60,700891,QUINOA WHITE,1,55 #,55,12.6,68.75,1,red,http://yourURL?LOCATION=
A3-149-R-456-2550-0,111500,CONT CLEAR HINGED SLP35,500,8X4X3.2,27,15.6,69.01,0,green,http://yourURL?LOCATION=
A3-149-R-456-2550-60,187300,POTATO SALAD MUSTARD,3,8#,24,56.4,1.09,0,green,http://yourURL?LOCATION=
A3-154-L-636-2610-0,96700,TOMATO PEELED GROUND 105 OZ,6,#10 CAN,39.38,8.6,24.43,0,green,http://yourURL?LOCATION=
A3-154-L-636-2610-60,762565,TURKEY BREAST JP HONEY SMOKED,2,7.5#,17,39.2,3.51,0,green,http://yourURL?LOCATION=
A3-154-R-456-2610-0,931329,CHEESE MEXICAN SHREDDED,6,2#,12,39.4,26.82,0,green,http://yourURL?LOCATION=
A3-154-R-456-2610-60,910882,SHORTENING SOY ALL PURPOSE NH,1,50#,50,101.4,33.08,0,green,http://yourURL?LOCATION=
A3-159-L-636-2670-0,801800,CONT CLEAR HINGD LBH511(SL10),900,5X5X2.1,21.4,8.8,50.69,0,green,http://yourURL?LOCATION=
A3-159-L-636-2670-60,836723,CHERRY HALVES BORDEAUX,1,5 GAL,50,1.6,69,0,green,http://yourURL?LOCATION=
A3-159-R-456-2670-0,721200,TOMATO PUREE EXTRA HVY 107 OZ,6,#10 CAN,40.13,5.8,28.85,0,green,http://yourURL?LOCATION=
A3-159-R-456-2670-60,370072,MILKSHAKE CREAMY CHOCOLATE,12,12 OZ,9,76.4,11.88,0,green,http://yourURL?LOCATION=
A3-15-L-636-726-0,119936,PROVOLONE CHEESE*,2,6#,12,672,1.9655,0,green,http://yourURL?LOCATION=
A3-15-L-636-726-60,923200,SACKS HAND DN-WALTS MARKETS,300,1/7-70#,38,17,30.29,2,red,http://yourURL?LOCATION=
A3-164-L-636-2730-0,702387,COOKIE CHOC CHP MEDLY GF SHIPR,60,SHIPPER,30,3.9,168.25,0,green,http://yourURL?LOCATION=
A3-164-R-456-2730-0,146418,HAVARTI CARAWAY,12,8 OZ,6.5,7,34.58,0,green,http://yourURL?LOCATION=
A3-164-R-456-2730-60,572403,GOUDA SMK PRECUT HOLLAND 7-9Z,1,10#,10,4.6,4.45,0,green,http://yourURL?LOCATION=
A3-179-L-636-2910-0,932876,JARS WIDE MOUTH PINT,12,16OZ,12,10.4,9.44,0,green,http://yourURL?LOCATION=
A3-179-L-636-2910-84,752646,COCONUT WATER CHOC PROTEIN,12,11 OZ,8.25,4,19,0,green,http://yourURL?LOCATION=
A3-179-R-456-2910-0,162835,4-CHEESE SHREDDED CUP,12,5 OZ,3.75,31.6,17.775,0,green,http://yourURL?LOCATION=
A3-179-R-456-2910-48,162852,PARMESAN AMERICAN GRANA EW,12,8 OZ,6,8.8,29.4,0,green,http://yourURL?LOCATION=
A3-179-R-456-2910-84,162869,ROMANO CHEESE,12,8 OZ,6,15.4,26.4,0,green,http://yourURL?LOCATION=
A3-184-L-636-2970-0,177404,GRAVY CHICKEN HOMESTYLE,3,4#,12,141.8,1.175,0,green,http://yourURL?LOCATION=
A3-184-L-636-2970-48,959339,T-SACK-VALUMARKET,2000,12X7X20,25.6,39.4,39.04,0,green,http://yourURL?LOCATION=
A3-184-L-636-2970-84,553100,SOUP FRENCH ONION,2,8#,16,22.2,1.96,0,green,http://yourURL?LOCATION=
A3-184-R-456-2970-0,553103,T-SACK-PARK N SHOP,1000,13X8X22,18.98,7.6,28.13,0,green,http://yourURL?LOCATION=
A3-184-R-456-2970-48,782508,CRISPBREAD RYE LIGHT,12,8.5 OZ,8.05,14.3,19.8,0,green,http://yourURL?LOCATION=
A3-184-R-456-2970-84,192703,PASTA SALAD GREEK,2,5#,10,30,2.09,0,green,http://yourURL?LOCATION=
A3-188-R-456-3018-48,307941,OIL CANOLA CLEAR FRY ZTF,1,35#,35,172.8,18.09,0,green,http://yourURL?LOCATION=
A3-188-R-456-3018-84,156600,POTATO RUSSET 90ct,1,50#,51,30.8,14.5,0,green,http://yourURL?LOCATION=
A3-18-L-636-786-0,119403,POTATO SALAD MUSTARD PACKAGED,6,3#,18,40.4,24.48,0,green,http://yourURL?LOCATION=
