LOCATION,\sITEM NO,ITEM DESCRIPTION,PACK,SIZE,ITEM WGT,WEEKLY MVMT,ITEM COST,CASES DAMAGED,COLOR_CASES DAMAGED,LINK_
A6-10-L-1320-654-60,835911,BACON COOKED MEDIUM ROUND,1,4.4#,4.4,4.8,38.91,0,green,http://yourURL?LOCATION=
A6-110-L-1320-2058-0,244314,PARTY TRAY-HAM TURKEY CHEESE,8,1.75#,16,23.2,71.21,1,red,http://yourURL?LOCATION=
A6-110-L-1320-2058-60,482731,HAM HONEY MAPLE SYRUP,2,3.5#,8.5,1,4.76,0,green,http://yourURL?LOCATION=
A6-110-R-1140-2058-0,845289,BAGS PAPER WHITE 4# KK LOGO,500,4#,6.25,23,13.4,0,green,http://yourURL?LOCATION=
A6-110-R-1140-2058-60,812513,PASTA FETTUCCINE EGG,6,12 OZ,5.3,7,11.63,0,green,http://yourURL?LOCATION=
A6-115-L-1320-2118-0,353823,TEA DIET GREEN,4,1GAL,35,3.2,9.99,0,green,http://yourURL?LOCATION=
A6-115-L-1320-2118-60,943663,KOMBUCHA MANGO PASSIONFRT OG,12,14 OZ,19,4,21.5,0,green,http://yourURL?LOCATION=
A6-120-R-1140-2178-0,473516,RING MOLD GELATIN RAINBOW SF,6,19.5OZ.,8.5,60.8,6.6,2,red,http://yourURL?LOCATION=
A6-120-R-1140-2178-60,720200,TOMATO ALL PURP GROUND 105 OZ,6,#10 CAN,39.38,57.4,23.41,0,green,http://yourURL?LOCATION=
A6-124-L-1320-2238-0,928445,SALAMI GENOA ABF,3,3#,9,1,8.4,0,green,http://yourURL?LOCATION=
A6-124-L-1320-2238-60,830159,OLIVES PICANTE,2,5#,10,7.8,21.97,0,green,http://yourURL?LOCATION=
A6-124-R-1140-2238-0,928550,BACON TURKEY SL ORGANIC,12,8 OZ.,6,0.8,52.2,0,green,http://yourURL?LOCATION=
A6-124-R-1140-2238-60,830278,OLIVES CAL SICILIAN/GRN,2,5#,10,3,26.47,0,green,http://yourURL?LOCATION=
A6-127-L-1320-2286-0,628046,MILK WHOLE GALLON CORRUGATED,4,1 GAL,36,91.6,11.216,0,green,http://yourURL?LOCATION=
A6-127-L-1320-2286-60,753605,CHEESE MILD CHEDDAR SHRED,12,8 OZ,6,13.8,30.36,0,green,http://yourURL?LOCATION=
A6-127-R-1140-2286-0,753626,CHEESE COLBY JACK SLICED,12,7 OZ,5.25,15.6,28.2,0,green,http://yourURL?LOCATION=
A6-127-R-1140-2286-60,425968,GORGONZOLA SHEEP MILK WEDGE,12,8 OZ,6,3.4,26.4,0,green,http://yourURL?LOCATION=
A6-132-L-1320-2346-60,671005,FETA CRUMBLED BULK,2,5 #,10,53,2.2245,0,green,http://yourURL?LOCATION=
A6-132-R-1140-2346-0,106500,FETA CRUMBLED BULK,2,5#,10,91.8,3.4,0,green,http://yourURL?LOCATION=
A6-132-R-1140-2346-60,806257,CEREAL HOT MUESLI,4,18 OZ,5.15,31.8,10.16,0,green,http://yourURL?LOCATION=
A6-137-L-1320-2406-0,872203,TUB LG SOUR CHERRY BALLS,12,20 OZ,16,11.4,24.04,0,green,http://yourURL?LOCATION=
A6-137-L-1320-2406-60,118803,SOUP STUFFED PEPPER,2,8#,16,47,1.66,0,green,http://yourURL?LOCATION=
A6-137-R-1140-2406-0,282732,SPREAD MARTINS HOLIDAY CHEESE,2,4.5#,9,12.4,2.765,0,green,http://yourURL?LOCATION=
A6-13-R-1140-702-0,770398,SAUSAGE CHICKEN MOZZ PEPPER,8,9 OZ,4.5,8.6,25.08,0,green,http://yourURL?LOCATION=
A6-13-R-1140-702-60,646200,KETCHUP 33% TOMATO SOLIDS,6,#10 CAN,49,12.2,21.6,0,green,http://yourURL?LOCATION=
A6-142-R-1140-2466-60,834851,COTTAGE CHEESE 1% SMALL CURD,4,24 OZ,18,156.6,8.12,0,green,http://yourURL?LOCATION=
A6-146-L-1320-2514-0,775900,SHORTENING DONUT FRYING PHO,10,5#,50,118.4,44.44,0,green,http://yourURL?LOCATION=
A6-146-L-1320-2514-60,938350,RELISH SWEET SQUEEZE,12,12.7 OZ,10.5,15.2,20.34,0,green,http://yourURL?LOCATION=
A6-146-R-1140-2514-0,643431,HOT FRANKS NATURAL CASING,6,32 OZ,12,24.6,25.56,0,green,http://yourURL?LOCATION=
A6-146-R-1140-2514-60,938448,POTATO SALAD LOADED,6,16 OZ,6,27.4,9.42,0,green,http://yourURL?LOCATION=
A6-151-L-1320-2574-0,480045,GOUDA ORIGINAL VAN GOGH,12,6 OZ,4.5,9,30.835,0,green,http://yourURL?LOCATION=
A6-151-L-1320-2574-60,692629,SOUR CREAM ALL-NATURAL,12,16 OZ,6,61.6,14.464,0,green,http://yourURL?LOCATION=
A6-156-R-1140-2634-0,704767,POPCHIPS SCRM & ONION POTATO,12,3.5 OZ,3.85,14,18.72,0,green,http://yourURL?LOCATION=
A6-156-R-1140-2634-60,908544,ICING VANILLA CLASSIC DIP,1,45#,45,3.6,38.67,0,green,http://yourURL?LOCATION=
A6-161-L-1320-2694-0,837472,WAFERS WHITE  COATING,1,50#,50,3.8,86.95,0,green,http://yourURL?LOCATION=
A6-161-L-1320-2694-60,837500,BOX PIZZA-DINOS PIZZA,50,12X12,16,4.2,25.25,0,green,http://yourURL?LOCATION=
A6-161-R-1140-2694-0,739192,OLIDI EX VRG OLV OIL,6,34 OZ,19.98,9,30.5,0,green,http://yourURL?LOCATION=
A6-161-R-1140-2694-60,509816,BACON TOPPING 85% COOKED,2,5#,10,57.5,4.09,0,green,http://yourURL?LOCATION=
A6-170-L-1320-2802-0,280300,OLD FASHION LOAF,2,3.2#,6.4,120.6,3.09,0,green,http://yourURL?LOCATION=
A6-170-L-1320-2802-60,502441,BROTH BEEF FLAVORED,12,48 OZ,42.75,9.6,20.3043,1,red,http://yourURL?LOCATION=
A6-170-R-1140-2802-0,909846,SAUCE GARLIC DIP CUP,96,1.5 OZ,9,5.6,18.433,0,green,http://yourURL?LOCATION=
A6-170-R-1140-2802-60,221800,CHEESE CHEDDAR MILD SLICED,12,8 OZ,5,16.4,24.36,0,green,http://yourURL?LOCATION=
A6-175-L-1320-2862-0,943579,HOT DOG BEEF NATURAL,12,10 OZ,7.5,7.8,38.52,0,green,http://yourURL?LOCATION=
A6-175-L-1320-2862-60,910980,CHEESE SEEDLESS BRAIDED,12,8 OZ,6,0.6,45.6,0,green,http://yourURL?LOCATION=
A6-175-R-1140-2862-0,464716,DESSERT BANANA PUDDING KIT,2,4.81#,9.62,16.4,1.7598,0,green,http://yourURL?LOCATION=
A6-180-R-1140-2922-60,213823,TURKEY BREAST GOLDEN DELIGHT,2,10#,20,110.8,1.2,0,green,http://yourURL?LOCATION=
A6-195-L-1320-3138-0,572603,PECORINO ROMANO WHEEL ITALY,1,50#,50,22.2,3.04,0,green,http://yourURL?LOCATION=
A6-195-L-1320-3138-60,582164,TUB MD FANCY FRUIT & NUT MIX,12,9 OZ,6.75,25.6,41.31,0,green,http://yourURL?LOCATION=
A6-195-R-1140-3138-0,778802,CEREAL GRANOLA ORIGINAL LF,6,12 OZ,6.4,10.4,12.48,0,green,http://yourURL?LOCATION=
A6-195-R-1140-3138-48,909902,CREAMER VANILLA CARAMEL ND,6,32 OZ,12,17,11.7,0,green,http://yourURL?LOCATION=
A6-195-R-1140-3138-84,909895,COFFEE COLD BREW VANILLA,12,12 OZ,9,3.6,21.6,0,green,http://yourURL?LOCATION=
A6-199-R-1140-3198-84,932099,KOMBUCHA HEART BEET OG,12,16.2 OZ,22.1,33.4,23.35,0,green,http://yourURL?LOCATION=
A6-19-L-1320-810-0,162000,GORGONZOLA CRUMBLED DELI CUP,12,5 OZ,3.75,44.4,20.4,0,green,http://yourURL?LOCATION=
A6-19-L-1320-810-60,194800,CHEESE BALL BACON,12,10 OZ.,8.5,11.8,29.4,0,green,http://yourURL?LOCATION=
A6-19-R-1140-810-60,719203,PARMESAN MERLOT BELLAVITANO,12,5.3 OZ,4.29,54.2,33.2,0,green,http://yourURL?LOCATION=
A6-1-L-1320-390-0,152402,CONT PIE CLEAR HINGED #36109,200,"9""LOW",22,7.6,67.42,0,green,http://yourURL?LOCATION=
A6-1-L-1320-390-60,209203,TUB SM DRIED TOMATOES,12,8 OZ.,7,18.4,20.26,0,green,http://yourURL?LOCATION=
A6-1-R-1140-390-0,766261,DRINK ESCAPE PINE&GUAVA&BERRY,12,16.9 OZ,12.68,7.8,13.5,0,green,http://yourURL?LOCATION=
A6-1-R-1140-390-60,831837,OIL BUTTERY FLAVORED,3,1 GAL,26.01,5.2,25.55,0,green,http://yourURL?LOCATION=
A6-202-L-1320-3246-0,267000,RING MOLD PARFAIT RAINBOW,6,20 OZ,8.5,92.8,6.6,0,green,http://yourURL?LOCATION=
A6-202-L-1320-3246-60,605725,BLACK FOREST HAM DELI SHAVED,8,9 OZ,4.5,24,12,0,green,http://yourURL?LOCATION=
A6-202-R-1140-3246-0,769579,HERRING IN CREAM SAUCE - CUPS,12,12 OZ,9,4.8,29.6,0,green,http://yourURL?LOCATION=
A6-202-R-1140-3246-48,474673,GOUDA WEDGE,10,8 OZ,5,59,22.03,0,green,http://yourURL?LOCATION=
A6-202-R-1140-3246-84,573137,CHEESE WEDGE SPICY PEPPER JACK,12,6 OZ,4.5,20.8,25.44,0,green,http://yourURL?LOCATION=
A6-206-L-1320-3306-0,720500,TOMATO GROUND 7-11 WHL UNPEEL,6,#10 CAN,44.8,11.2,21.37,0,green,http://yourURL?LOCATION=
A6-209-L-1320-3366-0,372903,BOX CAKE WINDOW-FESTIVAL,100,14X10X4,35,16.4,73.79,0,green,http://yourURL?LOCATION=
A6-209-L-1320-3366-60,731600,POTATOES MASHED FLAKES,6,87 OZ,37,10.8,42.62,0,green,http://yourURL?LOCATION=
A6-209-R-1140-3366-0,438973,TUB SM ALMONDS ROASTED SALTED,12,10 OZ,6,55.2,29.85,0,green,http://yourURL?LOCATION=
A6-209-R-1140-3366-48,733905,BREADING FISH YELLOW,12,10 OZ,8.35,12.9,13.23,0,green,http://yourURL?LOCATION=
A6-209-R-1140-3366-84,897800,TRASH BAG BLACK .60MIL 13 GAL,500,24x32,17.22,8.8,21.51,0,green,http://yourURL?LOCATION=
A6-213-L-1320-3426-0,701200,BBQ SAUCE,4,128 OZ,35,7.2,39.51,0,green,http://yourURL?LOCATION=
A6-216-L-1320-3474-0,831977,PROVOLONE CHEESE*,3,12#,37.2,107.8,1.9755,0,green,http://yourURL?LOCATION=
A6-216-L-1320-3474-48,610519,BROWNIE BRITTLE CHC/CARM DISP,96,1 OZ,6,0,51.15,0,green,http://yourURL?LOCATION=
A6-216-R-1140-3474-0,928375,CHEESE ORGANIC MONTEREY JACK,12,5 OZ,5,2,31.2,0,green,http://yourURL?LOCATION=
A6-216-R-1140-3474-48,928368,MUENSTER SLICED ORGANIC,12,5 OZ,3.75,5.6,32.52,0,green,http://yourURL?LOCATION=
A6-216-R-1140-3474-72,830125,OLIVES PITTED GREEN QUEEN,2,5#,10,5.4,21.85,0,green,http://yourURL?LOCATION=
A6-219-L-1320-3534-0,830142,OLIVES GREEN QUEEN W/PIMENTO,2,5#,10,5.2,21.87,0,green,http://yourURL?LOCATION=
A6-219-L-1320-3534-48,570103,REGGIANO WHEEL ITALY PARM,1,82#,82,15,6.49,0,green,http://yourURL?LOCATION=
A6-22-L-1320-870-0,242403,POTATO SALAD ORIGINAL PACKAGED,6,3#,18.5,135.2,20.64,1,red,http://yourURL?LOCATION=
A6-22-L-1320-870-60,756867,MILK NONFAT SKIM GALLON,4,1 GAL,32,89.2,23.36,0,green,http://yourURL?LOCATION=
A6-22-R-1140-870-0,211403,TUB SM YOGURT RAISINS,12,12 OZ.,10,20.8,23.93,0,green,http://yourURL?LOCATION=
A6-22-R-1140-870-60,768874,FLAXSEED MEAL WHL GROUND GF OG,4,16 OZ,4.4,18.8,9.97,0,green,http://yourURL?LOCATION=
A6-25-L-1320-918-0,736203,DELI PAPER KABNET WAX 8X10.75,12,500 CT,28.22,5.6,34.03,0,green,http://yourURL?LOCATION=
A6-25-L-1320-918-60,703458,CRACKER OYSTER CAPE COD MULTI,12,.5 OZ,8.55,2.7,24.56,0,green,http://yourURL?LOCATION=
A6-25-R-1140-918-0,926506,DRESSING ORGANIC BLUE CHEESE,6,12 OZ,4.5,1,18.54,0,green,http://yourURL?LOCATION=
A6-25-R-1140-918-60,926527,DRESSING ORGANIC CAESAR,6,12 OZ,4.5,2,18.54,0,green,http://yourURL?LOCATION=
A6-30-L-1320-978-0,926520,DRESSING ORG BALSAMIC VINGRT,6,12 OZ,4.5,3.6,18.54,0,green,http://yourURL?LOCATION=
A6-30-L-1320-978-60,926513,DRESSING ORGANIC PARM RANCH,6,12 OZ,4.5,5.6,18.54,0,green,http://yourURL?LOCATION=
A6-30-R-1140-978-60,781825,SHORTENING CAKE/ICING PHO,1,50#,50,11,57.38,0,green,http://yourURL?LOCATION=
A6-35-L-1320-1038-0,925925,CHEESE SPREAD COBALT CHEDDAR,12,8 OZ,6,3,29.98,0,green,http://yourURL?LOCATION=
A6-35-L-1320-1038-60,827623,SAUERKRAUT REFRIGERATED,1,2 GAL,13.5,4,15.3,0,green,http://yourURL?LOCATION=
A6-35-R-1140-1038-0,925946,CHEESE SPREAD SWISS BACON,12,8 OZ,6,5,29.98,0,green,http://yourURL?LOCATION=
A6-35-R-1140-1038-60,663933,MONTEREY JACK RAW MILK,12,8OZ,6,4,35.52,0,green,http://yourURL?LOCATION=
A6-39-L-1320-1098-0,823073,CUP 16 OZ BRUSTERS,1000,EA,31.4,4.2,36.45,0,green,http://yourURL?LOCATION=
A6-39-L-1320-1098-60,521321,PASTA SALAD BACON HV RANCH,6,16 OZ,6,48.2,9.84,0,green,http://yourURL?LOCATION=
A6-39-R-1140-1098-0,488596,OLIVES SALAD HOT PITTED,2,5#,10,9,22.6,0,green,http://yourURL?LOCATION=
A6-39-R-1140-1098-60,161003,SALAMI SLICED PILLOW PACK,12,12 OZ.,9,13.2,57.27,0,green,http://yourURL?LOCATION=
A6-3-L-1320-450-0,766317,DRINK GRAPE ALOE VERA KING,20,16.9 OZ,21.125,11.6,16.48,0,green,http://yourURL?LOCATION=
A6-3-L-1320-450-60,850103,TUB LG CANDY CORN,12,18 OZ,14.5,18,22.96,0,green,http://yourURL?LOCATION=
A6-42-L-1320-1146-0,357618,SALAD KIDNEY BEAN,2,5#,10,36.6,1.435,0,green,http://yourURL?LOCATION=
A6-42-L-1320-1146-60,608600,CUPS STYRO WHITE #12J16,1000,12 OZ,6,11.4,29.45,0,green,http://yourURL?LOCATION=
A6-42-R-1140-1146-0,644468,TURKEY BREST FRIED,2,8.5#,17,0,3.54,0,green,http://yourURL?LOCATION=
A6-42-R-1140-1146-60,255914,SOUP BEEF BARLEY,2,8#,16,26.8,1.79,0,green,http://yourURL?LOCATION=
A6-47-L-1320-1206-0,813159,CHIA SEED,4,16 OZ,4.6,28.4,22.57,0,green,http://yourURL?LOCATION=
A6-47-L-1320-1206-60,92400,TOILET TISSUE MINI MAX 2-PLY,18,"4""750'",26.5,7,44.98,0,green,http://yourURL?LOCATION=
A6-47-R-1140-1206-0,813300,FILLING CHERRY WHOLE FRUIT,1,30#,30,5,77.68,0,green,http://yourURL?LOCATION=
A6-4-L-1320-498-0,784703,SAUCE ALFREDO BULK,4,4 #,16,14.6,2.605,0,green,http://yourURL?LOCATION=
A6-4-L-1320-498-60,510101,PASTA SALAD ITALIAN ROTINI,2,5#,10,79,1.72,0,green,http://yourURL?LOCATION=
A6-4-R-1140-498-0,751891,MELBA TOAST CLASSIC,12,5 OZ,5.4,9,16.62,0,green,http://yourURL?LOCATION=
A6-4-R-1140-498-60,358689,MILK SOY ORIGINAL,6,64 OZ,24,15.2,14.64,0,green,http://yourURL?LOCATION=
A6-52-L-1320-1266-60,943194,GUMMI WORMS ORGANIC,4,5#,20,0,58,0,green,http://yourURL?LOCATION=
A6-52-R-1140-1266-60,701180,HAM SWEET CHERRY WOOD SMOKED,4,6#,24,46.4,3.19,0,green,http://yourURL?LOCATION=
A6-56-L-1320-1326-0,833986,DRESSING REF BLUE CHEESE,4,GALLON,36,0.3,51.24,0,green,http://yourURL?LOCATION=
A6-56-L-1320-1326-60,904873,SOUP TOMATO W/PARMESAN,8,24 OZ,12,13.6,23.92,0,green,http://yourURL?LOCATION=
A6-56-R-1140-1326-0,905027,COOKIE CHOCOLATE CHIP,10,8.4 OZ,6.12,6,23.6,0,green,http://yourURL?LOCATION=
A6-56-R-1140-1326-60,708503,CHEDDAR 50% REDUCED FAT WHITE,12,8 OZ,6,10,32.16,0,green,http://yourURL?LOCATION=
A6-59-L-1320-1374-0,610213,SAUSAGE BFAST MAPLE SAGE,8,8 OZ,4,6.4,24.72,0,green,http://yourURL?LOCATION=
A6-59-L-1320-1374-60,678536,COOKIES EASTER DECORATED,24,1.8 OZ,2.7,0,22.8,0,green,http://yourURL?LOCATION=
A6-64-R-1140-1434-0,278100,HAM HONEY CURED,2,13#,26,82.8,2.39,1,red,http://yourURL?LOCATION=
A6-64-R-1140-1434-60,876535,SHORTENING CREAMY LIQUID NH,1,35#,35,13.8,18.96,0,green,http://yourURL?LOCATION=
A6-69-L-1320-1494-0,919555,TORTILLA CHP PINK HIMALAYAN OG,12,5.5 OZ,4.125,1.8,22.2,0,green,http://yourURL?LOCATION=
A6-69-L-1320-1494-60,362526,WIENERS LOW SODIUM,6,32 OZ,12,7.4,40.22,0,green,http://yourURL?LOCATION=
A6-69-R-1140-1494-0,919597,TORTILLA CHIPS NACHO OG,12,5 OZ,3.75,2.2,21,0,green,http://yourURL?LOCATION=
A6-69-R-1140-1494-60,788560,CEREAL MUESLI WHOLE GRAIN GF,4,16 OZ,4.4,16.3,12.69,0,green,http://yourURL?LOCATION=
A6-76-L-1320-1602-0,770725,MARTINS SUMMER MACARONI SALAD,1,5,5,57.8,2.05,0,green,http://yourURL?LOCATION=
A6-76-L-1320-1602-60,300203,TUB LG GUMMI BUTTERFLIES,12,16 OZ.,12,89.4,22.2,1,red,http://yourURL?LOCATION=
A6-76-R-1140-1602-0,508616,MOZZARELLA FRESH CILIGIN MRND,2,3#,6,8,3.97,0,green,http://yourURL?LOCATION=
A6-76-R-1140-1602-60,180974,CHEESE CUBES JALAPENO JACK,5,2#,10,19.2,33.5,0,green,http://yourURL?LOCATION=
A6-7-R-1140-594-0,253602,FUDGE ASSORTED SHIPPER,48,10OZ,40,0,127.7,1,red,http://yourURL?LOCATION=
A6-7-R-1140-594-60,278809,HONEY BUTTER CINNAMON,12,8 OZ,6,7.4,23.04,0,green,http://yourURL?LOCATION=
A6-81-L-1320-1662-0,770811,POLSKA KIELBASA SLOTKOWSKI,12,14 OZ,10.5,5.2,38.4,0,green,http://yourURL?LOCATION=
A6-81-L-1320-1662-60,542418,TURKEY BREAST O/R PRE-SLICED,8,10 OZ,5,19,21.84,0,green,http://yourURL?LOCATION=
A6-81-R-1140-1662-0,267400,RING MOLD GELATIN STRBRY FRUIT,6,22 OZ,9.5,90.8,6.6,0,green,http://yourURL?LOCATION=
A6-81-R-1140-1662-60,915908,HOT DOGS BEEF,10,16 OZ,10,9.6,34.5,0,green,http://yourURL?LOCATION=
A6-86-L-1320-1722-0,719303,PARMESAN RASPB BELLAVITANO,12,5.3 OZ,4.29,22.8,33.2,0,green,http://yourURL?LOCATION=
A6-86-L-1320-1722-60,358869,PIZZA SAUCE PEPPERONI,12,14 OZ,10.5,2,13.8,0,green,http://yourURL?LOCATION=
A6-86-R-1140-1722-0,358866,PEPPERONI PKG,12,6 OZ,6,15.4,26.16,0,green,http://yourURL?LOCATION=
A6-86-R-1140-1722-60,542775,CREAMER IRISH CREME,6,16 OZ,6,67.4,9.6,0,green,http://yourURL?LOCATION=
A6-90-L-1320-1782-0,647300,BEANS GREAT NORTHERN 112 OZ,6,#10 CAN,47.5,19.8,19.6325,0,green,http://yourURL?LOCATION=
A6-90-L-1320-1782-60,158670,T-SACK-LASSAK MARKET,1000,12X7X21,17,30,18.22,0,green,http://yourURL?LOCATION=
A6-90-R-1140-1782-0,879573,COCONUT WATER SPRKLNG GRPFT OG,12,12 OZ,10,31.6,11.85,0,green,http://yourURL?LOCATION=
A6-90-R-1140-1782-60,781267,RICE WILD BLEND,6,16 OZ,6.6,16.3,16.09,0,green,http://yourURL?LOCATION=
A6-93-L-1320-1830-0,748525,BEANS GARBANZO NSA,12,15 OZ,13.4,19.2,9.24,0,green,http://yourURL?LOCATION=
A6-98-L-1320-1890-60,338902,TUB LG CHOC BRIDGE MIX MILK,12,18 OZ,13.5,22.2,43.53,0,green,http://yourURL?LOCATION=
A6-98-R-1140-1890-0,197200,PASTA FRESH SPAGHETTI,6,12 OZ,4.5,21,10.06,0,green,http://yourURL?LOCATION=
A6-98-R-1140-1890-60,906666,LOLLIPOP MAGNETIC DISPLAY,120,1.10 OZ,10,17.8,35.4,0,green,http://yourURL?LOCATION=
A7-105-L-1548-1986-60,895611,TUB LG SNFLWR KRNL HNY,12,12 OZ,9,20.6,16.91,0,green,http://yourURL?LOCATION=
A7-106-R-1368-1998-0,360353,MILK ALMOND ORIG UNSWEETENED,6,64 OZ,24,93.4,15.9,0,green,http://yourURL?LOCATION=
A7-106-R-1368-1998-60,900869,HAM LOWER SODIUM,1,7#,7,33.6,2.9,0,green,http://yourURL?LOCATION=
A7-109-L-1548-2046-0,245514,BEER SALAMI,12,16 OZ,13,12.6,42.48,0,green,http://yourURL?LOCATION=
A7-109-L-1548-2046-60,802653,SAUCE SEAFOOD,12,8 OZ,11.1,20.6,13.65,0,green,http://yourURL?LOCATION=
A7-110-R-1368-2058-0,671583,CEREAL BLISSFULLY BERRY GF,6,10 OZ,3.75,11.4,17.4,0,green,http://yourURL?LOCATION=
A7-110-R-1368-2058-60,544186,FUB CHERRY,6,64 OZ,34,8,28.41,0,green,http://yourURL?LOCATION=
A7-118-L-1548-2154-60,237303,SALAMI HARD LOW FAT,2,6#,12,51.8,3.39,0,green,http://yourURL?LOCATION=
A7-11-R-1368-666-0,289100,SWISS ALPINE LACE SLICED,12,8 oz,6,8.8,28.5,0,green,http://yourURL?LOCATION=
A7-11-R-1368-666-60,482680,HAM APPLEWOOD SMOKED,2,3.5#,7,7.4,4.76,0,green,http://yourURL?LOCATION=
A7-127-R-1368-2286-0,375703,TUB LG VEGETABLE CHIPS,12,5 OZ,4.75,141.2,26.8,0,green,http://yourURL?LOCATION=
A7-127-R-1368-2286-60,945399,SHORTENING SUPER FRY DONUT,1,50#,50,0,36.44,0,green,http://yourURL?LOCATION=
A7-131-L-1548-2334-0,741303,CHEDDAR CHEESE 3 YEAR S308955,18,7 OZ,8.37,10.2,49.555,0,green,http://yourURL?LOCATION=
A7-131-L-1548-2334-60,610230,SAUSAGE BFAST CHORIZO,8,8 OZ,4,4.2,24.72,0,green,http://yourURL?LOCATION=
A7-131-R-1368-2334-0,610247,MEATBALLS SPICY MANGO JALAPENO,8,12 OZ,6,3.8,28.8,0,green,http://yourURL?LOCATION=
A7-131-R-1368-2334-60,708803,CHEDDAR HABANERO,12,8 OZ,6,23.4,32.16,0,green,http://yourURL?LOCATION=
A7-135-L-1548-2382-0,659800,OLIVES CALIF RIPE PITTED LRG,6,#10 CAN,39.75,8.6,56.72,0,green,http://yourURL?LOCATION=
A7-141-R-1368-2454-0,720800,PIZZA SAUCE W/BASIL 107 OZ,6,#10 CAN,40.13,94,28.85,0,green,http://yourURL?LOCATION=
A7-14-L-1548-714-0,919107,GYROS SLICES PREMIUM,12,7.2 OZ,5.4,2,30.5,0,green,http://yourURL?LOCATION=
A7-14-L-1548-714-60,526013,CHEESE SHINGLE ORG MUENSTER,12,6 OZ,4.5,9.2,41.04,0,green,http://yourURL?LOCATION=
A7-150-R-1368-2562-60,307400,PASTRAMI,2,7#,14,29.6,4.3,0,green,http://yourURL?LOCATION=
A7-154-L-1548-2610-0,744803,OIL FRYING SOY SELECT CRM ZTF,1,35#,35,92.8,33.42,0,green,http://yourURL?LOCATION=
A7-154-L-1548-2610-60,695128,EMMENTALER SWISS AOC,8,7 OZ,3.7,3.6,29.4,0,green,http://yourURL?LOCATION=
A7-155-R-1368-2622-0,859297,CHEDDAR CHEESE CURDS CAJUN,2,5#,10,3,3.01,0,green,http://yourURL?LOCATION=
A7-155-R-1368-2622-60,859314,CHEDDAR CHEESE CURDS GARLIC,2,5#,10,6.8,3.01,0,green,http://yourURL?LOCATION=
A7-159-L-1548-2670-0,925428,TURKEY OVEN ROASTED ABF,2,4.5#,9,2.4,4.79,0,green,http://yourURL?LOCATION=
A7-159-L-1548-2670-60,603715,VINEGAR CIDER PURE 5%,4,GALLON,35.7,97.2,9.56,0,green,http://yourURL?LOCATION=
A7-165-R-1368-2742-60,836737,RED CHERRIES  WHOLE MARASC,1,5 GAL,50,4.2,66.86,0,green,http://yourURL?LOCATION=
A7-178-L-1548-2898-0,442560,TUB MD MAPLE NUT GOODIE,12,11 OZ,8.25,20.8,24.88,0,green,http://yourURL?LOCATION=
A7-178-L-1548-2898-60,685421,BUTTER EASTER BUNNY SCULPTURE,12,4 OZ,3,0,29.64,0,green,http://yourURL?LOCATION=
A7-179-R-1368-2910-0,251490,HAM TAVERN HONEY CURED,2,9#,18,97.6,3.47,0,green,http://yourURL?LOCATION=
A7-179-R-1368-2910-60,925470,MORTADELLA,2,6#,12,2.2,2.94,0,green,http://yourURL?LOCATION=
A7-183-L-1548-2958-0,925463,HAM PEPPERED,2,6#,12,0.8,3.7,0,green,http://yourURL?LOCATION=
A7-183-L-1548-2958-60,925459,PROSCIUTTO BONELESS,2,4#,8,1.2,4.99,0,green,http://yourURL?LOCATION=
A7-184-R-1368-2970-0,925932,CHEESE SPREAD MERLOT CHEDDAR,12,8 OZ,6,3,29.98,0,green,http://yourURL?LOCATION=
A7-184-R-1368-2970-60,420228,DRESSING WHT BALSAMC VINAGRTTE,6,12 OZ,9,15.2,15.96,0,green,http://yourURL?LOCATION=
A7-188-L-1548-3018-0,649619,CHEDDAR GARLIC,12,8 OZ,6,4,30,0,green,http://yourURL?LOCATION=
A7-188-L-1548-3018-60,616877,PASTA SALAD KALE CAESAR,4,3.3#,13.23,19.4,2.47,0,green,http://yourURL?LOCATION=
A7-195-L-1548-3138-0,551503,BLUE CHS CRUMBLED CUP DENMARK,12,6 OZ,6,2.4,36.26,0,green,http://yourURL?LOCATION=
A7-195-L-1548-3138-48,488936,SHORTENING LIQUID FRY,1,35#,35,115,26.98,0,green,http://yourURL?LOCATION=
A7-195-L-1548-3138-84,357594,COLE SLAW CHOPPED DIXIE,2,4.5#,9,36.4,1.0455,0,green,http://yourURL?LOCATION=
A7-1-L-1548-390-60,758079,CEREAL HOT OATS STEEL CUT OG,4,24 OZ,6,6.6,9.51,1,red,http://yourURL?LOCATION=
A7-1-R-1368-390-0,643007,PAN ALUM STEAM HALF DEEP,100,13X10X3,9.5,54.6,26.16,0,green,http://yourURL?LOCATION=
A7-202-L-1548-3246-84,806600,FILLING LEMON,1,40#,42.1,6.8,34.78,0,green,http://yourURL?LOCATION=
A7-202-R-1368-3246-48,207903,TUB SM CHOC RAISINS MILK,12,13 OZ.,10.75,188.6,25.06,0,green,http://yourURL?LOCATION=
A7-202-R-1368-3246-84,904730,MASHED POTATOES PREMIUM,4,5#,20,98.4,1.01,0,green,http://yourURL?LOCATION=
A7-206-L-1548-3306-0,833223,SHORTENING CLEAR LIQUID,1,35#,37,100.2,17.33,0,green,http://yourURL?LOCATION=
A7-206-L-1548-3306-48,904796,MILK 1% GALLON CORRUGATED,4,1 GAL,36,100.4,9.3528,0,green,http://yourURL?LOCATION=
